_vid_,inferred_val,inferred_val_idx,prob
893,female,0,0.9802641868591309
895,1,0,0.3333333432674408
896,['jd'],0,0.501765251159668
897,mr.,0,0.7515131831169128
899,male,1,0.9763574004173279
901,1,0,0.3333333432674408
902,['jd'],0,0.5000176429748535
903,mr.,0,0.5868988633155823
905,male,1,0.9790686368942261
907,1,0,0.3333333432674408
908,['jd'],0,0.5000176429748535
909,ms.,1,0.5627477765083313
910,2016-07-22t18:28:16-04:00,115,0.060314714908599854
911,female,0,0.9776130318641663
912,m,0,0.5762314200401306
913,1,0,0.3333333432674408
914,['jd'],0,0.500028133392334
915,ms.,2,0.4725070297718048
916,2016-07-22t18:28:16-04:00,115,0.060173150151968
917,male,0,0.984491765499115
919,1,0,0.3333333432674408
920,['jd'],0,0.5000176429748535
921,mr.,0,0.7442909479141235
923,male,1,0.9769369959831238
925,1,0,0.3333333432674408
926,['jd'],0,0.5000176429748535
927,mr.,0,0.733096718788147
928,2016-07-22t18:28:16-04:00,115,0.060373611748218536
929,female,0,0.9802037477493286
930,1,0,0.3333333432674408
931,['jd'],0,0.500028133392334
932,2016-07-22t18:28:16-04:00,115,0.060371436178684235
933,female,0,0.977959930896759
935,false,0,0.5
937,['jd'],0,0.5000386238098145
938,ms.,1,0.951232373714447
939,2016-07-22t18:28:16-04:00,115,0.0603732131421566
940,female,0,0.9839313626289368
941,s,0,0.6869520545005798
942,1,0,0.3333333432674408
943,['jd'],0,0.5000414848327637
944,ms.,0,0.9799965620040894
946,male,1,0.9784848093986511
948,1,0,0.3333333432674408
949,['jd'],0,0.5000176429748535
950,mr.,0,0.590546727180481
951,2016-07-22t18:28:16-04:00,115,0.06070680543780327
952,male,1,0.9774641394615173
953,s,1,0.9553266763687134
954,2,1,0.33348169922828674
955,['jd'],0,0.5000176429748535
956,mr.,0,0.5502656102180481
957,2016-07-22t18:28:16-04:00,115,0.06003676727414131
958,female,0,0.9808269739151001
960,1,0,0.3333333432674408
961,['jd'],0,0.5000414848327637
962,ms.,1,0.9591855406761169
963,2016-07-22t18:28:16-04:00,115,0.060707058757543564
964,male,1,0.9792349338531494
966,2,1,0.33348169922828674
967,['jd'],0,0.5000176429748535
968,mr.,0,0.671079158782959
969,2016-07-22t18:28:16-04:00,115,0.06031472235918045
970,female,0,0.9802037477493286
971,m,0,0.6007992625236511
972,1,0,0.3333333432674408
973,['jd'],0,0.500028133392334
974,ms.,2,0.5337719917297363
976,male,1,0.9810787439346313
978,1,0,0.3333333432674408
979,['jd'],0,0.5000176429748535
980,mr.,0,0.6035457849502563
981,2016-07-22t18:28:16-04:00,115,0.06037365272641182
982,male,0,0.984491765499115
984,1,0,0.3333333432674408
985,['jd'],0,0.5000176429748535
986,mr.,0,0.7442909479141235
987,2016-07-22t18:28:16-04:00,115,0.06024060770869255
988,male,1,0.9799349904060364
990,1,0,0.3333333432674408
991,['jd'],0,0.5000176429748535
992,mr.,0,0.6173373460769653
993,2016-07-22t18:28:16-04:00,115,0.06037365272641182
994,male,0,0.984491765499115
996,1,0,0.3333333432674408
997,['jd'],0,0.5000176429748535
998,mr.,0,0.7442909479141235
999,2016-07-22t18:28:16-04:00,115,0.060373082756996155
1000,male,0,0.984486997127533
1002,1,0,0.3333333432674408
1003,['jd'],0,0.5000176429748535
1004,mr.,0,0.5686277151107788
1005,2016-07-22t18:28:16-04:00,115,0.060293376445770264
1006,male,1,0.9817118644714355
1007,m,0,0.5636499524116516
1008,1,0,0.3333333432674408
1009,['jd'],0,0.5000176429748535
1010,ms.,1,0.8905903100967407
1011,2016-07-22t18:28:16-04:00,115,0.06070680543780327
1012,male,1,0.9734635353088379
1013,s,1,0.9499685764312744
1014,2,1,0.33348169922828674
1015,['jd'],0,0.5000176429748535
1016,ms.,1,0.5367724895477295
1018,female,0,0.9785454273223877
1020,1,0,0.3333333432674408
1021,['jd'],0,0.500028133392334
1022,mr.,0,0.6918361783027649
1023,2016-07-22t18:28:16-04:00,115,0.06037386134266853
1024,female,0,0.9845356345176697
1026,1,0,0.3333333432674408
1027,['jd'],0,0.500028133392334
1028,mr.,0,0.7873990535736084
1029,2016-07-22t18:28:16-04:00,115,0.060372792184352875
1030,female,0,0.977963924407959
1032,1,0,0.3333333432674408
1034,ms.,1,0.9555746912956238
1035,2016-07-22t18:28:16-04:00,115,0.06062626466155052
1036,male,1,0.9792308807373047
1037,m,0,0.5766147375106812
1038,2,1,0.33348169922828674
1039,['jd'],0,0.5000176429748535
1040,ms.,2,0.5702033042907715
1041,2016-07-22t18:28:16-04:00,115,0.060317497700452805
1042,male,1,0.9745409488677979
1044,1,0,0.3333333432674408
1045,['jd'],0,0.5000176429748535
1046,mr.,0,0.5358133912086487
1048,male,1,0.9746605753898621
1050,1,0,0.3333333432674408
1051,['jd'],0,0.5000176429748535
1052,mr.,0,0.7063321471214294
1053,2016-07-22t18:28:16-04:00,115,0.060372792184352875
1054,female,0,0.9808269739151001
1056,2,1,0.3406814634799957
1057,['jd'],0,0.5000414848327637
1058,ms.,1,0.9889280796051025
1059,2016-07-22t18:28:16-04:00,115,0.06062684580683708
1060,female,0,0.9728906750679016
1062,2,1,0.33348169922828674
1063,['jd'],0,0.500028133392334
1064,mr.,0,0.7302301526069641
1065,2016-07-22t18:28:16-04:00,115,0.060146089643239975
1066,female,0,0.9845356345176697
1068,1,0,0.3333333432674408
1069,['jd'],0,0.500028133392334
1070,mr.,0,0.7873990535736084
1071,2016-07-22t18:28:16-04:00,115,0.06016164645552635
1072,female,0,0.9845356345176697
1074,1,0,0.3333333432674408
1075,['jd'],0,0.500028133392334
1076,mr.,0,0.7873990535736084
1077,2016-07-22t18:28:16-04:00,115,0.06034635007381439
1078,male,0,0.9819992780685425
1080,1,0,0.3333333432674408
1081,['jd'],0,0.5000176429748535
1082,mr.,0,0.725513756275177
1083,2016-07-22t18:28:16-04:00,115,0.0603732131421566
1084,female,0,0.9808189272880554
1085,s,0,0.7204768061637878
1086,1,0,0.3333333432674408
1087,['jd'],0,0.5000414848327637
1088,ms.,1,0.9808473587036133
1089,2016-07-22t18:28:16-04:00,115,0.06007441133260727
1090,female,0,0.971925675868988
1091,m,0,0.583614706993103
1092,1,0,0.3333333432674408
1093,['jd'],0,0.500028133392334
1094,ms.,2,0.4919271767139435
1095,2016-07-22t18:28:16-04:00,115,0.06016813591122627
1096,female,0,0.9802037477493286
1097,m,0,0.5702612400054932
1098,1,0,0.3333333432674408
1099,['jd'],0,0.500028133392334
1100,ms.,2,0.5208067297935486
1101,2016-07-22t18:28:16-04:00,115,0.06000294163823128
1102,female,0,0.9732147455215454
1104,1,0,0.3333333432674408
1105,['jd'],0,0.500028133392334
1106,mr.,0,0.6756747364997864
1107,2016-07-22t18:28:16-04:00,115,0.06013859063386917
1108,female,0,0.9787790179252625
1110,1,0,0.3333333432674408
1111,['jd'],0,0.500028133392334
1112,mr.,0,0.7873990535736084
1113,2016-07-22t18:28:16-04:00,115,0.060318272560834885
1114,female,0,0.9717338681221008
1116,1,0,0.3333333432674408
1117,['jd'],0,0.500028133392334
1118,mr.,0,0.7372927069664001
1119,2016-07-22t18:28:16-04:00,115,0.06037386134266853
1120,female,0,0.9845356345176697
1122,1,0,0.3333333432674408
1123,['jd'],0,0.500028133392334
1124,mr.,0,0.7873990535736084
1125,2016-07-22t18:28:16-04:00,115,0.06037365272641182
1126,male,1,0.9801495671272278
1128,1,0,0.3333333432674408
1129,['jd'],0,0.5000176429748535
1130,mr.,0,0.661531388759613
1131,2016-07-22t18:28:16-04:00,115,0.06008172780275345
1132,male,1,0.97718346118927
1133,m,0,0.5677874088287354
1134,1,0,0.3333333432674408
1135,['jd'],0,0.5000176429748535
1136,ms.,2,0.5604718327522278
1138,male,0,0.9843199849128723
1140,1,0,0.3333333432674408
1141,['jd'],0,0.5000176429748535
1142,mr.,0,0.6682458519935608
1143,2016-07-22t18:28:16-04:00,115,0.060314714908599854
1144,female,0,0.9825000762939453
1145,s,1,0.9219332337379456
1146,3,2,0.33699777722358704
1147,['jd'],0,0.500028133392334
1148,ms.,1,0.8527858257293701
1149,2016-07-22t18:28:16-04:00,115,0.060297343879938126
1150,male,1,0.9685452580451965
1151,s,1,0.938912570476532
1152,1,0,0.3333333432674408
1153,['jd'],0,0.5000176429748535
1154,ms.,2,0.5401418805122375
1155,2016-07-22t18:28:16-04:00,115,0.06037386134266853
1156,female,0,0.9845356345176697
1158,1,0,0.3333333432674408
1159,['jd'],0,0.500028133392334
1160,mr.,0,0.7873990535736084
1161,2016-07-22t18:28:16-04:00,115,0.06033966317772865
1162,female,0,0.9772520065307617
1164,1,0,0.3333333432674408
1165,['jd'],0,0.500028133392334
1166,mr.,0,0.729022741317749
1168,male,1,0.966140627861023
1170,1,0,0.3333333432674408
1171,['jd'],0,0.5000176429748535
1172,ms.,1,0.6000862717628479
1174,male,1,0.9812814593315125
1176,1,0,0.3333333432674408
1177,['jd'],0,0.5000176429748535
1178,mr.,0,0.6923775672912598
1179,2016-07-22t18:28:16-04:00,115,0.06037386134266853
1180,female,0,0.9845356345176697
1182,1,0,0.3333333432674408
1183,['jd'],0,0.500028133392334
1184,mr.,0,0.7873990535736084
1185,2016-07-22t18:28:16-04:00,115,0.06070569530129433
1186,male,0,0.9823843240737915
1188,false,0,0.5
1190,['jd'],0,0.5000147819519043
1191,mr.,0,0.716374397277832
1192,2016-07-22t18:28:16-04:00,115,0.060373395681381226
1193,male,1,0.978448748588562
1194,m,0,0.565748393535614
1195,1,0,0.3333333432674408
1196,['jd'],0,0.5000176429748535
1197,ms.,2,0.5709359049797058
1198,2016-07-22t18:28:16-04:00,115,0.060214582830667496
1199,male,1,0.9708611369132996
1201,1,0,0.3333333432674408
1202,['jd'],0,0.5000176429748535
1203,mr.,0,0.678905189037323
1204,2016-07-22t18:28:16-04:00,115,0.06030077859759331
1205,female,0,0.985016942024231
1206,s,1,0.8915088772773743
1207,1,0,0.3333333432674408
1208,['jd'],0,0.5000414848327637
1209,ms.,1,0.9808473587036133
1211,male,1,0.9810730218887329
1213,1,0,0.3333333432674408
1214,['jd'],0,0.5000176429748535
1215,ms.,1,0.5919121503829956
1217,female,0,0.9848508834838867
1218,s,1,0.9023773074150085
1219,1,0,0.3333333432674408
1220,['jd'],0,0.5000414848327637
1221,ms.,1,0.9718673825263977
1223,male,0,0.9853796362876892
1225,1,0,0.3333333432674408
1226,['jd'],0,0.5000176429748535
1227,mr.,0,0.733096718788147
1228,2016-07-22t18:28:16-04:00,115,0.060248106718063354
1229,female,0,0.9718462824821472
1231,1,0,0.3333333432674408
1232,['jd'],0,0.5000414848327637
1233,ms.,1,0.9495856165885925
1234,2016-07-22t18:28:16-04:00,115,0.060372792184352875
1235,female,0,0.9791429042816162
1237,1,0,0.3333333432674408
1238,['jd'],0,0.5000414848327637
1239,ms.,1,0.9645110368728638
1241,male,0,0.9853768944740295
1242,s,0,0.668216347694397
1243,1,0,0.3333333432674408
1244,['jd'],0,0.5000176429748535
1245,ms.,2,0.5744914412498474
1246,2016-07-22t18:28:16-04:00,115,0.06037365272641182
1247,male,1,0.9771876931190491
1249,1,0,0.3333333432674408
1250,['jd'],0,0.5000176429748535
1251,mr.,0,0.7442909479141235
1253,female,0,0.9836945533752441
1255,1,0,0.3333333432674408
1256,['jd'],0,0.500028133392334
1257,mr.,0,0.6417679786682129
1259,male,0,0.9831847548484802
1261,1,0,0.3333333432674408
1262,['jd'],0,0.5000176429748535
1263,mr.,0,0.6962742805480957
1264,2016-07-22t18:28:16-04:00,115,0.06034206598997116
1265,female,0,0.9774916172027588
1266,2,1,0.33359602093696594
1267,['jd'],0,0.500028133392334
1268,2016-07-22t18:28:16-04:00,115,0.0603458434343338
1269,male,1,0.9719818830490112
1271,1,0,0.3333333432674408
1272,['jd'],0,0.504257082939148
1273,mr.,0,0.6596981287002563
1274,2016-07-22t18:28:16-04:00,115,0.060279976576566696
1275,male,1,0.9707706570625305
1277,1,0,0.3333333432674408
1278,['jd'],0,0.5000176429748535
1279,ms.,1,0.68314129114151
1281,male,1,0.9829308390617371
1283,1,0,0.3333333432674408
1284,['jd'],0,0.5000176429748535
1285,mr.,0,0.733096718788147
1286,2016-07-22t18:28:16-04:00,115,0.060249172151088715
1287,female,0,0.9845356345176697
1289,1,0,0.3333333432674408
1290,['jd'],0,0.500028133392334
1291,mr.,0,0.7873990535736084
1292,2016-07-22t18:28:16-04:00,115,0.06024046242237091
1293,male,1,0.9799371361732483
1294,s,1,0.9615251421928406
1295,1,0,0.3333333432674408
1296,['jd'],0,0.5000176429748535
1297,mr.,0,0.5944799780845642
1299,female,0,0.9858810901641846
1301,1,0,0.3333333432674408
1302,['jd'],0,0.5000414848327637
1303,ms.,1,0.9876602292060852
1304,2016-07-22t18:28:16-04:00,115,0.060373611748218536
1305,female,0,0.9772498607635498
1306,m,0,0.5727076530456543
1307,1,0,0.3333333432674408
1308,['jd'],0,0.500028133392334
1309,ms.,2,0.4946192502975464
1310,2016-07-22t18:28:16-04:00,115,0.06037386134266853
1311,female,0,0.9802056550979614
1313,1,0,0.3333333432674408
1314,['jd'],0,0.500028133392334
1315,mr.,0,0.770254909992218
1316,2016-07-22t18:28:16-04:00,115,0.06005868688225746
1317,female,0,0.9759259819984436
1318,s,1,0.938076376914978
1319,3,2,0.34257420897483826
1320,['jd'],0,0.5000414848327637
1321,ms.,1,0.9612709879875183
1322,2016-07-22t18:28:16-04:00,115,0.060373611748218536
1323,female,0,0.9746920466423035
1324,m,0,0.5991009473800659
1325,1,0,0.3333333432674408
1326,['jd'],0,0.500028133392334
1327,ms.,2,0.5408722758293152
1328,2016-07-22t18:28:16-04:00,115,0.060706909745931625
1329,female,0,0.981997549533844
1330,m,0,0.5806324481964111
1331,2,1,0.33348169922828674
1332,['jd'],0,0.500028133392334
1333,ms.,1,0.8612107038497925
1334,2016-07-22t18:28:16-04:00,115,0.060248963534832
1335,male,1,0.9801495671272278
1337,1,0,0.3333333432674408
1338,['jd'],0,0.5000176429748535
1339,mr.,0,0.6857353448867798
1341,female,0,0.9854211211204529
1343,1,0,0.3333333432674408
1344,['jd'],0,0.500028133392334
1345,mr.,0,0.7775275707244873
1346,2016-07-22t18:28:16-04:00,115,0.060373395681381226
1347,male,0,0.9821625351905823
1348,1,0,0.3333333432674408
1349,['jd'],0,0.5000176429748535
1350,2016-07-22t18:28:16-04:00,115,0.06020710617303848
1351,female,0,0.9827757477760315
1353,1,0,0.3333333432674408
1354,['jd'],0,0.5000414848327637
1355,ms.,1,0.969673216342926
1356,2016-07-22t18:28:16-04:00,115,0.06070651486515999
1357,female,0,0.9776867628097534
1358,s,1,0.9217687249183655
1359,2,1,0.33348169922828674
1360,['jd'],0,0.5000414848327637
1361,ms.,1,0.9615471959114075
1362,2016-07-22t18:28:16-04:00,115,0.06070651486515999
1363,female,0,0.9757845401763916
1364,s,0,0.7198585271835327
1365,2,1,0.33348169922828674
1366,['jd'],0,0.5000414848327637
1367,ms.,1,0.9566333889961243
1368,2016-07-22t18:28:16-04:00,115,0.06021410599350929
1369,male,0,0.9821659922599792
1371,1,0,0.3333333432674408
1372,['jd'],0,0.5000176429748535
1373,mr.,0,0.6307435631752014
1374,2016-07-22t18:28:16-04:00,115,0.06016094237565994
1375,male,1,0.978452742099762
1377,2,1,0.3382232189178467
1378,['jd'],0,0.5000176429748535
1379,mr.,0,0.7182173728942871
1381,female,0,0.9839956164360046
1383,1,0,0.3333333432674408
1384,['jd'],0,0.500028133392334
1385,mr.,0,0.7537216544151306
1387,female,0,0.9799874424934387
1389,1,0,0.3333333432674408
1390,['jd'],0,0.500028133392334
1391,mr.,0,0.7088432312011719
1392,2016-07-22t18:28:16-04:00,115,0.060240816324949265
1393,female,0,0.9741472601890564
1395,1,0,0.3333333432674408
1396,['jd'],0,0.500028133392334
1397,mr.,0,0.7959259152412415
1398,2016-07-22t18:28:16-04:00,115,0.06025893613696098
1399,female,0,0.9772520065307617
1401,1,0,0.3333333432674408
1402,['jd'],0,0.500028133392334
1403,mr.,0,0.7643293142318726
1404,2016-07-22t18:28:16-04:00,115,0.06026216968894005
1405,male,1,0.9787560701370239
1407,2,1,0.33359602093696594
1408,['jd'],0,0.5000176429748535
1409,mr.,0,0.7112628817558289
1411,female,0,0.9828081727027893
1413,1,0,0.3333333432674408
1414,['jd'],0,0.500028133392334
1415,mr.,0,0.7537216544151306
1416,2016-07-22t18:28:16-04:00,115,0.06034635007381439
1417,male,0,0.9819992780685425
1419,1,0,0.3333333432674408
1420,['jd'],0,0.5000176429748535
1421,mr.,0,0.725513756275177
1422,2016-07-22t18:28:16-04:00,115,0.06016165390610695
1423,female,0,0.9845356345176697
1425,1,0,0.3333333432674408
1426,['jd'],0,0.500028133392334
1427,mr.,0,0.6044691801071167
1428,2016-07-22t18:28:16-04:00,115,0.060267359018325806
1429,female,0,0.9542337656021118
1431,1,0,0.3333333432674408
1432,['jd'],0,0.500028133392334
1433,mr.,0,0.7094207406044006
1434,2016-07-22t18:28:16-04:00,115,0.0602770671248436
1435,female,0,0.9709426760673523
1437,1,0,0.3333333432674408
1438,['jd'],0,0.500028133392334
1439,mr.,0,0.7873990535736084
1440,2016-07-22t18:28:16-04:00,115,0.060353901237249374
1441,female,0,0.9832478761672974
1442,2,1,0.341810941696167
1443,['jd'],0,0.500028133392334
1444,ms.,2,0.48334211111068726
1446,male,1,0.9810787439346313
1448,1,0,0.3333333432674408
1449,['jd'],0,0.5000176429748535
1450,mr.,0,0.6715770363807678
1451,2016-07-22t18:28:16-04:00,115,0.060372792184352875
1452,female,0,0.9668821692466736
1454,1,0,0.3333333432674408
1455,['jd'],0,0.5000414848327637
1456,ms.,1,0.9391265511512756
1458,male,0,0.9853796362876892
1460,1,0,0.3333333432674408
1461,['jd'],0,0.5000176429748535
1462,mr.,0,0.733096718788147
1463,2016-07-22t18:28:16-04:00,115,0.06030510365962982
1464,female,0,0.9809319376945496
1466,1,0,0.3333333432674408
1467,['jd'],0,0.500028133392334
1468,mr.,0,0.7638200521469116
1469,2016-07-22t18:28:16-04:00,115,0.06024036183953285
1470,male,1,0.979931116104126
1471,m,0,0.5694865584373474
1472,1,0,0.3333333432674408
1473,['jd'],0,0.5000176429748535
1474,ms.,2,0.5505876541137695
1475,2016-07-22t18:28:16-04:00,115,0.060373395681381226
1476,male,1,0.971213161945343
1477,m,0,0.5653846263885498
1478,1,0,0.3333333432674408
1479,['jd'],0,0.5000176429748535
1480,ms.,1,0.936907947063446
1481,2016-07-22t18:28:16-04:00,115,0.06037365272641182
1482,male,1,0.9708611369132996
1484,1,0,0.3333333432674408
1485,['jd'],0,0.5000176429748535
1486,mr.,0,0.5456711053848267
1487,2016-07-22t18:28:16-04:00,115,0.06037365272641182
1488,male,0,0.984491765499115
1490,1,0,0.3333333432674408
1491,['jd'],0,0.5000176429748535
1492,mr.,0,0.7442909479141235
1493,2016-07-22t18:28:16-04:00,115,0.060373082756996155
1494,male,0,0.9833637475967407
1496,1,0,0.3333333432674408
1497,['jd'],0,0.5000176429748535
1498,mr.,0,0.5686277151107788
1500,male,1,0.9787368774414062
1502,2,1,0.33348169922828674
1503,['jd'],0,0.5000176429748535
1504,ms.,1,0.5403251051902771
1506,female,0,0.9725847840309143
1508,1,0,0.3333333432674408
1509,['jd'],0,0.500028133392334
1510,mr.,0,0.7559869289398193
1511,2016-07-22t18:28:16-04:00,115,0.060222022235393524
1512,male,1,0.976975679397583
1514,1,0,0.3333333432674408
1515,['jd'],0,0.5000176429748535
1516,mr.,0,0.705247700214386
1517,2016-07-22t18:28:16-04:00,115,0.060373082756996155
1518,male,0,0.984486997127533
1520,1,0,0.3333333432674408
1521,['jd'],0,0.5000176429748535
1522,mr.,0,0.5489927530288696
1524,female,0,0.9722533822059631
1526,2,1,0.33348169922828674
1527,['jd'],0,0.500028133392334
1528,mr.,0,0.74470055103302
1529,2016-07-22t18:28:16-04:00,115,0.06030474603176117
1530,male,0,0.9833706617355347
1531,s,1,0.9485797882080078
1532,1,0,0.3333333432674408
1533,['jd'],0,0.5000176429748535
1534,mr.,0,0.5614228844642639
1535,2016-07-22t18:28:16-04:00,115,0.0602489598095417
1536,male,1,0.9771876931190491
1538,1,0,0.3333333432674408
1539,['jd'],0,0.5000176429748535
1540,mr.,0,0.6515350341796875
1541,2016-07-22t18:28:16-04:00,115,0.0603732131421566
1542,female,0,0.985016942024231
1543,s,0,0.6869520545005798
1544,1,0,0.3333333432674408
1545,['jd'],0,0.5000414848327637
1546,ms.,0,0.9870579838752747
1547,2016-07-22t18:28:16-04:00,115,0.06037365272641182
1548,male,0,0.984491765499115
1550,1,0,0.3333333432674408
1551,['jd'],0,0.5000176429748535
1552,mr.,0,0.7288388013839722
1554,male,0,0.9853796362876892
1556,1,0,0.3333333432674408
1557,['jd'],0,0.5000176429748535
1558,mr.,0,0.733096718788147
1560,male,1,0.9782468676567078
1562,2,1,0.33359602093696594
1563,['jd'],0,0.5000176429748535
1564,mr.,0,0.5128441452980042
1565,2016-07-22t18:28:16-04:00,115,0.06037365272641182
1566,male,1,0.9708611369132996
1568,1,0,0.3333333432674408
1569,['jd'],0,0.5000176429748535
1570,mr.,0,0.7442909479141235
1571,2016-07-22t18:28:16-04:00,115,0.06016143411397934
1572,male,0,0.984491765499115
1574,1,0,0.3333333432674408
1575,['jd'],0,0.5000176429748535
1576,mr.,0,0.7442909479141235
1578,female,0,0.982232928276062
1580,1,0,0.3333333432674408
1581,['jd'],0,0.500028133392334
1582,mr.,0,0.7487601041793823
1583,2016-07-22t18:28:16-04:00,115,0.060161396861076355
1584,female,0,0.9845342636108398
1585,m,0,0.5727076530456543
1586,1,0,0.3333333432674408
1587,['jd'],0,0.500028133392334
1588,ms.,2,0.4946192502975464
1590,male,1,0.9556292295455933
1592,3,2,0.33699777722358704
1593,['jd'],0,0.5000176429748535
1594,mr.,0,0.5613144040107727
1595,2016-07-22t18:28:16-04:00,115,0.060373395681381226
1596,male,0,0.9844887256622314
1597,1,0,0.3333333432674408
1598,['jd'],0,0.5000176429748535
1600,male,1,0.9810730218887329
1602,1,0,0.3333333432674408
1603,['jd'],0,0.5000176429748535
1604,ms.,1,0.5191932916641235
1605,2016-07-22t18:28:16-04:00,115,0.060706086456775665
1606,female,0,0.9825652837753296
1608,2,1,0.33348169922828674
1609,['jd'],0,0.5000414848327637
1610,ms.,1,0.9801244735717773
1612,female,0,0.9795175790786743
1614,1,0,0.3333333432674408
1615,['jd'],0,0.500028133392334
1616,mr.,0,0.7411938905715942
1618,male,0,0.9853796362876892
1620,1,0,0.3333333432674408
1621,['jd'],0,0.5000176429748535
1622,mr.,0,0.6382537484169006
1623,2016-07-22t18:28:16-04:00,115,0.06037365272641182
1624,male,1,0.9771876931190491
1626,1,0,0.3333333432674408
1627,['jd'],0,0.5000176429748535
1628,mr.,0,0.7442909479141235
1630,female,0,0.9854211211204529
1632,1,0,0.3333333432674408
1633,['jd'],0,0.500028133392334
1634,mr.,0,0.701206624507904
1636,female,0,0.9854211211204529
1638,1,0,0.3333333432674408
1639,['jd'],0,0.500028133392334
1640,mr.,0,0.7775275707244873
1641,2016-07-22t18:28:16-04:00,115,0.06019729748368263
1642,female,0,0.9658248424530029
1644,1,0,0.3333333432674408
1645,['jd'],0,0.500028133392334
1646,mr.,0,0.7873990535736084
1647,2016-07-22t18:28:16-04:00,115,0.06016068905591965
1648,male,1,0.9721664786338806
1649,s,1,0.9415647983551025
1650,1,0,0.3333333432674408
1651,['jd'],0,0.5000176429748535
1652,ms.,1,0.837454617023468
1653,2016-07-22t18:28:16-04:00,115,0.06037350744009018
1654,male,0,0.9844934940338135
1655,s,1,0.9380562901496887
1656,1,0,0.3333333432674408
1657,['jd'],0,0.5000176429748535
1658,mr.,0,0.5944799780845642
1659,2016-07-22t18:28:16-04:00,115,0.06034184992313385
1660,male,1,0.9624467492103577
1661,m,0,0.5849691033363342
1662,2,1,0.33359602093696594
1663,['jd'],0,0.5000176429748535
1664,ms.,2,0.5702109932899475
1665,2016-07-22t18:28:16-04:00,115,0.06021372973918915
1666,female,0,0.977963924407959
1668,1,0,0.3333333432674408
1669,['jd'],0,0.5000414848327637
1670,ms.,1,0.9649155139923096
1671,2016-07-22t18:28:16-04:00,115,0.06037350744009018
1672,male,0,0.9844934940338135
1673,s,1,0.9478291273117065
1674,1,0,0.3333333432674408
1675,['jd'],0,0.5000176429748535
1676,mr.,0,0.5944799780845642
1677,2016-07-22t18:28:16-04:00,115,0.06029363349080086
1678,male,1,0.9817154407501221
1680,1,0,0.3333333432674408
1681,['jd'],0,0.5000176429748535
1682,mr.,0,0.661531388759613
1683,2016-07-22t18:28:16-04:00,115,0.060373395681381226
1684,male,1,0.9801458716392517
1685,m,0,0.5706521272659302
1686,1,0,0.3333333432674408
1687,['jd'],0,0.5000176429748535
1688,ms.,2,0.5620918273925781
1690,female,0,0.983232319355011
1692,1,0,0.3333333432674408
1693,['jd'],0,0.500028133392334
1694,mr.,0,0.7050395011901855
1695,2016-07-22t18:28:16-04:00,115,0.06037386134266853
1696,female,0,0.9799915552139282
1698,1,0,0.3333333432674408
1699,['jd'],0,0.500028133392334
1700,mr.,0,0.7181962132453918
1701,2016-07-22t18:28:16-04:00,115,0.06037365272641182
1702,male,1,0.9801495671272278
1704,1,0,0.3333333432674408
1705,['jd'],0,0.5000176429748535
1706,mr.,0,0.7442909479141235
1707,2016-07-22t18:28:16-04:00,115,0.060373395681381226
1708,male,0,0.9844887256622314
1709,1,0,0.3333333432674408
1710,['jd'],0,0.5000176429748535
1711,2016-07-22t18:28:16-04:00,115,0.06029358506202698
1712,female,0,0.9732121825218201
1713,s,1,0.9329051971435547
1714,1,0,0.3333333432674408
1715,['jd'],0,0.500028133392334
1716,ms.,1,0.824385404586792
1717,2016-07-22t18:28:16-04:00,115,0.06037386134266853
1718,female,0,0.962949812412262
1720,1,0,0.3333333432674408
1721,['jd'],0,0.500028133392334
1722,mr.,0,0.7040627598762512
1723,2016-07-22t18:28:16-04:00,115,0.06070651486515999
1724,female,0,0.9825580716133118
1725,s,0,0.7304539084434509
1726,2,1,0.33348169922828674
1727,['jd'],0,0.5000414848327637
1728,ms.,0,0.9779453873634338
1729,2016-07-22t18:28:16-04:00,115,0.060249172151088715
1730,female,0,0.9802056550979614
1732,3,2,0.34257420897483826
1733,['jd'],0,0.500028133392334
1734,mr.,0,0.7959259152412415
1735,2016-07-22t18:28:16-04:00,115,0.060353685170412064
1736,male,0,0.9810670614242554
1737,false,0,0.5
1739,['jd'],0,0.5000147819519043
1740,2016-07-22t18:28:16-04:00,115,0.060240816324949265
1741,female,0,0.9845356345176697
1743,1,0,0.3333333432674408
1744,['jd'],0,0.500028133392334
1745,mr.,0,0.7873990535736084
1746,2016-07-22t18:28:16-04:00,115,0.060301173478364944
1747,female,0,0.9822147488594055
1748,1,0,0.3333333432674408
1749,['jd'],0,0.500028133392334
1750,2016-07-22t18:28:16-04:00,115,0.06029363349080086
1751,male,1,0.9817154407501221
1753,1,0,0.3333333432674408
1754,['jd'],0,0.5000176429748535
1755,mr.,0,0.7182173728942871
1756,2016-07-22t18:28:16-04:00,115,0.060255978256464005
1757,male,1,0.9801495671272278
1759,1,0,0.3333333432674408
1760,['jd'],0,0.5000176429748535
1761,mr.,0,0.6515350341796875
1762,2016-07-22t18:28:16-04:00,115,0.06034206598997116
1763,female,0,0.9774916172027588
1764,s,1,0.9259422421455383
1765,2,1,0.33359602093696594
1766,['jd'],0,0.500028133392334
1767,ms.,2,0.4840925931930542
1768,2016-07-22t18:28:16-04:00,115,0.06024017930030823
1769,female,0,0.9749433994293213
1770,s,1,0.9198562502861023
1771,1,0,0.3333333432674408
1772,['jd'],0,0.5000414848327637
1773,ms.,1,0.9590654373168945
